geoid,name,med_housing_value_22,med_prop_tax_paid_22,effective_prop_tax_rate_22,med_housing_value_23,med_prop_tax_paid_23,effective_prop_tax_rate_23,ch_22_23,ch_22_23_real
23013,"Knox County, Maine",260800,3415,0.013094,290800,3643,0.012528,0.0667643,0.0247495
23015,"Lincoln County, Maine",276400,2789,0.01009,306200,2850,0.009308,0.0218716,-0.018375
23017,"Oxford County, Maine",176800,2107,0.011917,192300,2103,0.010936,-0.0018984,-0.0412089
23019,"Penobscot County, Maine",176700,2340,0.013243,193800,2435,0.012564,0.0405983,-0.0003859
23021,"Piscataquis County, Maine",137800,1429,0.01037,153300,1487,0.0097,0.0405878,-0.0003959
23023,"Sagadahoc County, Maine",268600,3219,0.011984,300200,3365,0.011209,0.0453557,0.0041842
23025,"Somerset County, Maine",150500,1836,0.012199,155200,1798,0.011585,-0.0206972,-0.0592672
23027,"Waldo County, Maine",210600,2499,0.011866,239100,2593,0.010845,0.037615,-0.0032516
23029,"Washington County, Maine",135400,1619,0.011957,147100,1654,0.011244,0.0216183,-0.0186184
23031,"York County, Maine",323500,3574,0.011048,357200,3691,0.010333,0.0327364,-0.0079381
24001,"Allegany County, Maryland",143300,1611,0.011242,149200,1609,0.010784,-0.0012415,-0.0405778
24003,"Anne Arundel County, Maryland",432000,3719,0.008609,450300,3836,0.008519,0.0314601,-0.0091642
24005,"Baltimore County, Maryland",310800,3561,0.011458,330000,3645,0.011045,0.0235889,-0.0167254
24009,"Calvert County, Maryland",418900,3755,0.008964,440200,3858,0.008764,0.0274301,-0.0130355
24011,"Caroline County, Maryland",258800,2518,0.00973,272400,2513,0.009225,-0.0019857,-0.0412927
24013,"Carroll County, Maryland",390200,3751,0.009613,406400,3837,0.009441,0.0229272,-0.017361
24015,"Cecil County, Maryland",292500,2983,0.010198,311800,3059,0.009811,0.0254777,-0.0149109
24017,"Charles County, Maryland",382800,4071,0.010635,402300,4179,0.010388,0.0265291,-0.013901
24019,"Dorchester County, Maryland",226000,2263,0.010013,252300,2399,0.009509,0.0600972,0.0183451
24021,"Frederick County, Maryland",412500,4253,0.01031,437700,4463,0.010196,0.0493769,0.008047
24023,"Garrett County, Maryland",220100,1813,0.008237,217000,1792,0.008258,-0.011583,-0.050512
24025,"Harford County, Maryland",351100,3384,0.009638,367300,3424,0.009322,0.0118203,-0.0280304
24027,"Howard County, Maryland",551300,6650,0.012062,576700,6814,0.011816,0.0246617,-0.0156949
24029,"Kent County, Maryland",291900,2879,0.009863,307100,2896,0.00943,0.0059048,-0.0337129
24031,"Montgomery County, Maryland",588900,5149,0.008743,615200,5341,0.008682,0.0372888,-0.003565
24033,"Prince George's County, Maryland",380500,4510,0.011853,404300,4662,0.011531,0.0337029,-0.0070097
24035,"Queen Anne's County, Maryland",421900,3499,0.008293,441800,3503,0.007929,0.0011432,-0.038287
24037,"St. Mary's County, Maryland",376900,3355,0.008902,390900,3392,0.008677,0.0110283,-0.0287912
24039,"Somerset County, Maryland",157200,1648,0.010483,164300,1603,0.009757,-0.0273058,-0.0656156
24041,"Talbot County, Maryland",382000,2542,0.006654,398300,2623,0.006585,0.0318647,-0.0087755
24043,"Washington County, Maryland",262400,2406,0.009169,275900,2444,0.008858,0.0157938,-0.0242134
24045,"Wicomico County, Maryland",226900,2033,0.00896,238900,2120,0.008874,0.0427939,0.0017232
24047,"Worcester County, Maryland",310300,2484,0.008005,348100,2629,0.007552,0.0583736,0.0166893
24510,"Baltimore city, Maryland",202900,3065,0.015106,219300,3236,0.014756,0.0557912,0.0142086
25001,"Barnstable County, Massachusetts",519100,3929,0.007569,575900,4090,0.007102,0.0409773,-0.0000218
25003,"Berkshire County, Massachusetts",266400,3726,0.013986,283800,3891,0.01371,0.0442834,0.0031541
25005,"Bristol County, Massachusetts",385000,4518,0.011735,421800,4685,0.011107,0.0369633,-0.0038778
25007,"Dukes County, Massachusetts",998100,4970,0.004979,1100000,5503,0.004984,0.1072435,0.0636344
25009,"Essex County, Massachusetts",535300,6099,0.011394,584000,6267,0.010731,0.0275455,-0.0129246
25011,"Franklin County, Massachusetts",284100,4467,0.015723,303400,4595,0.015145,0.0286546,-0.0118592
25013,"Hampden County, Massachusetts",258100,4174,0.016172,276300,4332,0.015679,0.0378534,-0.0030227
25015,"Hampshire County, Massachusetts",344200,4991,0.0145,363400,5326,0.014656,0.0671208,0.025092
25017,"Middlesex County, Massachusetts",654300,7037,0.010755,687200,7240,0.010536,0.0288475,-0.0116739
25019,"Nantucket County, Massachusetts",1300000,3553,0.002807,1400000,2985,0.002152,-0.1598649,-0.1929538
25021,"Norfolk County, Massachusetts",612100,6840,0.011175,649400,7081,0.010904,0.0352339,-0.005539
25023,"Plymouth County, Massachusetts",475500,6158,0.012951,513000,6345,0.012368,0.030367,-0.0102142
25025,"Suffolk County, Massachusetts",650900,4341,0.006669,680700,4533,0.006659,0.0442294,0.0031022
25027,"Worcester County, Massachusetts",363200,4922,0.013552,390700,5207,0.013327,0.0579033,0.0162376
26001,"Alcona County, Michigan",148200,1267,0.008549,157500,1322,0.008394,0.0434096,0.0023147
26003,"Alger County, Michigan",156500,1572,0.010045,165700,1652,0.00997,0.0508906,0.009501
26005,"Allegan County, Michigan",225000,2673,0.01188,247000,2799,0.011332,0.047138,0.0058963
26007,"Alpena County, Michigan",128000,1472,0.0115,137800,1556,0.011292,0.0570652,0.0154325
26009,"Antrim County, Michigan",199800,1998,0.01,222500,2033,0.009137,0.0175175,-0.0225576
26011,"Arenac County, Michigan",118200,1553,0.013139,129000,1676,0.012992,0.0792015,0.036697
26013,"Baraga County, Michigan",121700,1716,0.0141,124400,1666,0.013392,-0.0291375,-0.0673751
26015,"Barry County, Michigan",223600,2617,0.011704,243700,2706,0.011104,0.0340084,-0.0067162
26017,"Bay County, Michigan",125000,2091,0.016728,135100,2205,0.016321,0.0545194,0.0129869
26019,"Benzie County, Michigan",243600,2053,0.008428,254400,2119,0.008329,0.0321481,-0.0085033
26021,"Berrien County, Michigan",193600,2230,0.011519,211400,2357,0.011149,0.0569507,0.0153225
26023,"Branch County, Michigan",140200,1751,0.012489,147500,1813,0.012292,0.0354083,-0.0053714
26025,"Calhoun County, Michigan",138700,2221,0.016013,151500,2269,0.014977,0.0216119,-0.0186245
26027,"Cass County, Michigan",181100,1872,0.010337,205200,1972,0.00961,0.0534188,0.0119297
26029,"Charlevoix County, Michigan",220000,2251,0.010232,242800,2408,0.009918,0.0697468,0.0276146
26031,"Cheboygan County, Michigan",167400,1573,0.009397,175200,1625,0.009275,0.0330578,-0.0076293
26033,"Chippewa County, Michigan",142000,1893,0.013331,153100,1972,0.01288,0.0417327,0.0007038
26035,"Clare County, Michigan",112400,1344,0.011957,117400,1387,0.011814,0.031994,-0.0086513
26037,"Clinton County, Michigan",226000,2926,0.012947,243700,3048,0.012507,0.0416951,0.0006678
26039,"Crawford County, Michigan",135400,1500,0.011078,149900,1639,0.010934,0.0926667,0.0496318
26041,"Delta County, Michigan",139200,1666,0.011968,146800,1658,0.011294,-0.0048019,-0.043998
26043,"Dickinson County, Michigan",122600,1809,0.014755,130300,1917,0.014712,0.0597015,0.0179649
26045,"Eaton County, Michigan",194500,2870,0.014756,206700,2924,0.014146,0.0188153,-0.0213109
26047,"Emmet County, Michigan",246300,2390,0.009704,275300,2492,0.009052,0.0426778,0.0016117
26049,"Genesee County, Michigan",158400,2323,0.014665,172900,2417,0.013979,0.0404649,-0.000514
26051,"Gladwin County, Michigan",140600,1729,0.012297,153200,1813,0.011834,0.048583,0.0072843
26053,"Gogebic County, Michigan",87800,1459,0.016617,99700,1488,0.014925,0.0198766,-0.0202914
26055,"Grand Traverse County, Michigan",273300,2826,0.01034,296200,2900,0.009791,0.0261854,-0.0142311
26057,"Gratiot County, Michigan",126500,1679,0.013273,136800,1739,0.012712,0.0357356,-0.0050571
26059,"Hillsdale County, Michigan",159000,1621,0.010195,170500,1644,0.009642,0.0141888,-0.0257553
26061,"Houghton County, Michigan",129200,1668,0.01291,140300,1780,0.012687,0.0671463,0.0251165
26063,"Huron County, Michigan",129500,1653,0.012764,141300,1754,0.012413,0.061101,0.0193093
26065,"Ingham County, Michigan",173600,3346,0.019274,187500,3488,0.018603,0.0424387,0.0013821
26067,"Ionia County, Michigan",169600,2079,0.012258,189400,2211,0.011674,0.0634921,0.0216062
26069,"Iosco County, Michigan",118400,1246,0.010524,122900,1304,0.01061,0.046549,0.0053304
26071,"Iron County, Michigan",95800,1443,0.015063,101500,1459,0.014374,0.011088,-0.0287339
26073,"Isabella County, Michigan",159500,2098,0.013154,165100,2180,0.013204,0.0390848,-0.0018397
26075,"Jackson County, Michigan",166700,2228,0.013365,182900,2353,0.012865,0.0561041,0.0145093
26077,"Kalamazoo County, Michigan",209700,3185,0.015188,227500,3378,0.014848,0.0605965,0.0188247
26079,"Kalkaska County, Michigan",152800,1486,0.009725,174300,1545,0.008864,0.0397039,-0.001245
26081,"Kent County, Michigan",242200,2889,0.011928,265700,3028,0.011396,0.0481135,0.0068334
26083,"Keweenaw County, Michigan",155900,1538,0.009865,181400,1704,0.009394,0.1079324,0.0642962
26085,"Lake County, Michigan",117100,1371,0.011708,122900,1413,0.011497,0.0306346,-0.0099572
26087,"Lapeer County, Michigan",219300,2118,0.009658,229100,2185,0.009537,0.0316336,-0.0089975
26089,"Leelanau County, Michigan",371200,2636,0.007101,406900,2856,0.007019,0.0834598,0.0407875
26091,"Lenawee County, Michigan",168100,2343,0.013938,181100,2412,0.013319,0.0294494,-0.0110957
26093,"Livingston County, Michigan",311800,3165,0.010151,331100,3269,0.009873,0.0328594,-0.00782
26095,"Luce County, Michigan",104600,1048,0.010019,110400,1121,0.010154,0.0696565,0.0275278
26097,"Mackinac County, Michigan",157000,1671,0.010643,165600,1719,0.01038,0.0287253,-0.0117912
26099,"Macomb County, Michigan",216200,3186,0.014736,231400,3293,0.014231,0.0335844,-0.0071235
26101,"Manistee County, Michigan",157800,1832,0.01161,166600,1814,0.010888,-0.0098253,-0.0488236
26103,"Marquette County, Michigan",184300,1977,0.010727,202000,2019,0.009995,0.0212443,-0.0189776
26105,"Mason County, Michigan",181200,2068,0.011413,199300,2203,0.011054,0.0652805,0.0233242
26107,"Mecosta County, Michigan",153000,1609,0.010516,169900,1692,0.009959,0.0515848,0.0101679
26109,"Menominee County, Michigan",132200,1431,0.010825,142700,1470,0.010301,0.0272537,-0.0132049
26111,"Midland County, Michigan",171600,2737,0.01595,184300,2771,0.015035,0.0124224,-0.0274521
26113,"Missaukee County, Michigan",153300,1494,0.009746,163700,1600,0.009774,0.0709505,0.0287709
26115,"Monroe County, Michigan",202200,2387,0.011805,215700,2492,0.011553,0.0439883,0.0028706
26117,"Montcalm County, Michigan",154900,1749,0.011291,172100,1851,0.010755,0.058319,0.0166369
26119,"Montmorency County, Michigan",125600,1306,0.010398,142000,1309,0.009218,0.0022971,-0.0371786
26121,"Muskegon County, Michigan",162300,2204,0.01358,180900,2280,0.012604,0.0344828,-0.0062606
26123,"Newaygo County, Michigan",165000,1976,0.011976,178300,2052,0.011509,0.0384615,-0.0024385
26125,"Oakland County, Michigan",302800,4124,0.01362,320400,4241,0.013237,0.0283705,-0.0121321
26127,"Oceana County, Michigan",151700,1848,0.012182,167600,1916,0.011432,0.0367965,-0.0040379
26129,"Ogemaw County, Michigan",125300,1355,0.010814,138600,1417,0.010224,0.0457565,0.0045691
26131,"Ontonagon County, Michigan",89700,1178,0.013133,101000,1244,0.012317,0.0560272,0.0144353
26133,"Osceola County, Michigan",128200,1436,0.011201,139600,1478,0.010587,0.0292479,-0.0112892
26135,"Oscoda County, Michigan",122500,1178,0.009616,126000,1182,0.009381,0.0033956,-0.0361234
26137,"Otsego County, Michigan",178400,1693,0.00949,196500,1751,0.008911,0.0342587,-0.0064758
26139,"Ottawa County, Michigan",269200,2936,0.010906,291200,3078,0.01057,0.0483651,0.007075
26141,"Presque Isle County, Michigan",124800,1381,0.011066,135200,1382,0.010222,0.0007241,-0.0386896
26143,"Roscommon County, Michigan",133400,1462,0.01096,148000,1552,0.010486,0.0615595,0.0197498
26145,"Saginaw County, Michigan",131100,2021,0.015416,139400,2190,0.01571,0.083622,0.0409433
26147,"St. Clair County, Michigan",197300,2402,0.012174,213900,2493,0.011655,0.0378851,-0.0029922
26149,"St. Joseph County, Michigan",152800,1759,0.011512,167600,1867,0.01114,0.0613985,0.0195951
26151,"Sanilac County, Michigan",149300,1448,0.009699,162200,1488,0.009174,0.0276243,-0.0128489
26153,"Schoolcraft County, Michigan",129100,1302,0.010085,123500,1348,0.010915,0.0353303,-0.0054464
26155,"Shiawassee County, Michigan",151900,2064,0.013588,164600,2214,0.013451,0.0726744,0.0304269
26157,"Tuscola County, Michigan",127200,1669,0.013121,136900,1753,0.012805,0.0503295,0.0089621
26159,"Van Buren County, Michigan",172100,2376,0.013806,189900,2444,0.01287,0.0286195,-0.0118929
26161,"Washtenaw County, Michigan",336300,5255,0.015626,353000,5505,0.015595,0.0475737,0.0063148
26163,"Wayne County, Michigan",158600,2740,0.017276,170200,2794,0.016416,0.019708,-0.0204534
26165,"Wexford County, Michigan",146100,1789,0.012245,160300,1868,0.011653,0.0441587,0.0030343
27001,"Aitkin County, Minnesota",222100,1287,0.005795,235100,1346,0.005725,0.045843,0.0046523
27003,"Anoka County, Minnesota",302300,2937,0.009716,325800,3099,0.009512,0.0551583,0.0136007
27005,"Becker County, Minnesota",249600,1851,0.007416,266900,1951,0.00731,0.0540249,0.0125119
27007,"Beltrami County, Minnesota",203900,2091,0.010255,222300,2214,0.00996,0.0588235,0.0171215
27009,"Benton County, Minnesota",229300,2446,0.010667,247100,2532,0.010247,0.0351594,-0.0056105
27011,"Big Stone County, Minnesota",115000,1006,0.008748,135700,1169,0.008615,0.1620278,0.1162611
27013,"Blue Earth County, Minnesota",239200,2366,0.009891,252800,2487,0.009838,0.0511412,0.0097418
27015,"Brown County, Minnesota",165200,1791,0.010841,181700,1890,0.010402,0.0552764,0.0137141
27017,"Carlton County, Minnesota",218000,2595,0.011904,232000,2712,0.01169,0.0450867,0.0039257
27019,"Carver County, Minnesota",400500,4170,0.010412,426900,4380,0.01026,0.0503597,0.0089911
27021,"Cass County, Minnesota",241000,1444,0.005992,262300,1512,0.005764,0.0470914,0.0058515
27023,"Chippewa County, Minnesota",138900,1403,0.010101,149000,1551,0.010409,0.1054882,0.0619484
27025,"Chisago County, Minnesota",299800,3482,0.011614,326600,3668,0.011231,0.0534176,0.0119285
27027,"Clay County, Minnesota",241400,2720,0.011268,256000,2854,0.011148,0.0492647,0.0079392
27029,"Clearwater County, Minnesota",161800,1269,0.007843,177100,1297,0.007324,0.0220646,-0.0181896
27031,"Cook County, Minnesota",289500,2355,0.008135,294000,2322,0.007898,-0.0140127,-0.0528461
27033,"Cottonwood County, Minnesota",141600,1586,0.011201,154000,1737,0.011279,0.0952081,0.0520731
27035,"Crow Wing County, Minnesota",245200,1921,0.007834,274400,2161,0.007875,0.1249349,0.0806291
27037,"Dakota County, Minnesota",341200,3439,0.010079,362100,3610,0.00997,0.0497238,0.0083802
27039,"Dodge County, Minnesota",245800,2705,0.011005,267500,2902,0.010849,0.0728281,0.0305745
27041,"Douglas County, Minnesota",277800,2380,0.008567,291700,2516,0.008625,0.0571429,0.0155071
27043,"Faribault County, Minnesota",116000,1181,0.010181,120200,1263,0.010507,0.0694327,0.0273129
27045,"Fillmore County, Minnesota",196200,1813,0.009241,204000,1932,0.009471,0.0656371,0.0236667
27047,"Freeborn County, Minnesota",154700,1649,0.010659,164900,1750,0.010612,0.0612492,0.0194517
27049,"Goodhue County, Minnesota",254500,2728,0.010719,269400,2866,0.010638,0.0505865,0.0092089
27051,"Grant County, Minnesota",161100,1587,0.009851,178600,1677,0.00939,0.0567108,0.015092
27053,"Hennepin County, Minnesota",358000,4142,0.01157,376500,4337,0.011519,0.0470787,0.0058393
27055,"Houston County, Minnesota",216400,2486,0.011488,226300,2633,0.011635,0.0591311,0.017417
27057,"Hubbard County, Minnesota",245500,1962,0.007992,255900,2087,0.008156,0.0637105,0.021816
27059,"Isanti County, Minnesota",262500,2806,0.01069,283200,2951,0.01042,0.051675,0.0102545
27061,"Itasca County, Minnesota",198500,1692,0.008524,212000,1851,0.008731,0.0939716,0.0508853
27063,"Jackson County, Minnesota",140500,1289,0.009174,145400,1329,0.00914,0.0310318,-0.0095756
27065,"Kanabec County, Minnesota",205400,2296,0.011178,221100,2463,0.01114,0.0727352,0.0304853
27067,"Kandiyohi County, Minnesota",214600,2120,0.009879,230500,2291,0.009939,0.0806604,0.0380983
27069,"Kittson County, Minnesota",122100,1158,0.009484,134400,1231,0.009159,0.0630397,0.0211717
27071,"Koochiching County, Minnesota",132200,1004,0.007595,143700,1148,0.007989,0.1434263,0.0983922
27073,"Lac qui Parle County, Minnesota",127300,1241,0.009749,143400,1360,0.009484,0.0958904,0.0527285
27075,"Lake County, Minnesota",200900,1590,0.007914,222900,1674,0.00751,0.0528302,0.0113643
27077,"Lake of the Woods County, Minnesota",204300,1399,0.006848,215000,1520,0.00707,0.0864903,0.0436987
27079,"Le Sueur County, Minnesota",271900,2876,0.010577,287700,3119,0.010841,0.0844923,0.0417794
27081,"Lincoln County, Minnesota",139500,1431,0.010258,152200,1478,0.009711,0.0328442,-0.0078346
27083,"Lyon County, Minnesota",177600,1806,0.010169,193100,2021,0.010466,0.1190476,0.0749737
27085,"McLeod County, Minnesota",214300,2551,0.011904,233400,2708,0.011602,0.0615445,0.0197353
27087,"Mahnomen County, Minnesota",132900,1396,0.010504,146500,1427,0.009741,0.0222063,-0.0180535
27089,"Marshall County, Minnesota",140900,1205,0.008552,153300,1271,0.008291,0.0547718,0.0132294
27091,"Martin County, Minnesota",148100,1423,0.009608,158800,1547,0.009742,0.0871398,0.0443226
27093,"Meeker County, Minnesota",216800,1994,0.009197,228900,2159,0.009432,0.0827482,0.040104
27095,"Mille Lacs County, Minnesota",221300,2340,0.010574,237500,2475,0.010421,0.0576923,0.0160349
27097,"Morrison County, Minnesota",220600,1983,0.008989,237000,2154,0.009089,0.086233,0.0434515
27099,"Mower County, Minnesota",158000,1634,0.010342,172000,1819,0.010576,0.1132191,0.0693747
27101,"Murray County, Minnesota",163500,1232,0.007535,179400,1373,0.007653,0.1144481,0.0705553
27103,"Nicollet County, Minnesota",240700,2706,0.011242,258500,2888,0.011172,0.0672579,0.0252238
27105,"Nobles County, Minnesota",161000,1589,0.00987,179200,1674,0.009342,0.0534928,0.0120007
27107,"Norman County, Minnesota",129300,1309,0.010124,135700,1341,0.009882,0.0244461,-0.0159019
27109,"Olmsted County, Minnesota",285600,3110,0.010889,304500,3314,0.010883,0.0655949,0.0236262
27111,"Otter Tail County, Minnesota",234200,1875,0.008006,252500,1966,0.007786,0.0485333,0.0072366
27113,"Pennington County, Minnesota",173800,2166,0.012463,188900,2300,0.012176,0.0618652,0.0200434
27115,"Pine County, Minnesota",207100,1878,0.009068,225600,1973,0.008746,0.0505857,0.0092082
27117,"Pipestone County, Minnesota",126500,1110,0.008775,126700,1154,0.009108,0.0396396,-0.0013068
27119,"Polk County, Minnesota",204600,1967,0.009614,211100,2109,0.009991,0.0721912,0.0299627
27121,"Pope County, Minnesota",225900,1830,0.008101,242800,1915,0.007887,0.0464481,0.0052335
27123,"Ramsey County, Minnesota",289300,3578,0.012368,304900,3767,0.012355,0.0528228,0.0113572
27125,"Red Lake County, Minnesota",150700,1413,0.009376,157200,1508,0.009593,0.0672328,0.0251997
27127,"Redwood County, Minnesota",138700,1351,0.00974,150400,1444,0.009601,0.0688379,0.0267415
27129,"Renville County, Minnesota",138200,1402,0.010145,151900,1543,0.010158,0.1005706,0.0572244
27131,"Rice County, Minnesota",279700,2770,0.009903,298500,2899,0.009712,0.0465704,0.005351
27133,"Rock County, Minnesota",189100,1329,0.007028,201600,1451,0.007197,0.0917983,0.0487976
